report_month,serial_no,project_code,state,approval_date,start_date,target_doc,revised_doc,physical_progress
2025-12,1311,618911,Uttar Pradesh,2021-09,2022-10,2024-10,2025-05,61.0
2025-12,1163,618913,Odisha,2021-09,2022-05,2024-05,2025-10,22.0
2025-12,83,618915,Bihar,2022-03,2023-02,2025-02,2020-08,83.0
2025-12,868,618916,Bihar,2016-10,2019-04,2025-03,2021-10,92.0
2025-12,793,618919,Arunachal Pradesh,2022-03,2023-10,2025-11,2022-02,19.0
2025-12,919,618921,Jammu and Kashmir,2016-03,2018-01,2020-07,2025-07,1.0
2025-12,1312,618925,Uttar Pradesh,2022-01,2023-03,2025-03,2025-10,19.0
2025-12,1126,618928,Maharashtra,2021-10,2022-10,2024-10,2025-08,50.7
2025-12,1111,618935,Chhattisgarh,2016-10,2020-11,2024-10,2026-12,42.7
2025-12,906,618936,Gujarat,2022-03,2023-01,2025-06,2018-02,75.0
2025-12,1053,618937,Maharashtra,2021-12,2022-12,2024-12,2015-12,5.0
2025-12,1122,618938,Maharashtra,2010-08,2014-04,2016-09,2018-03,89.0
2025-12,1108,618942,Chhattisgarh,2021-02,2024-12,2026-12,2021-06,77.0
2025-12,1251,618945,Telangana,2022-03,2023-03,2025-03,2022-01,2.0
2025-12,949,618946,Jharkhand,2022-01,2023-01,2024-07,2020-02,80.0
2025-12,950,618947,Jharkhand,2020-02,2021-08,2023-08,2023-11,4.0
2025-12,951,618949,Jharkhand,2022-03,2023-08,2025-08,2020-03,4.0
2025-12,1104,618951,Andhra Pradesh,2020-10,2022-05,2024-05,2024-08,4.0
2025-12,1105,618952,Andhra Pradesh,2021-02,2022-12,2024-12,2025-08,2.0
2025-12,869,618953,Bihar,2021-10,2022-06,2024-12,2025-12,63.655
2025-12,870,618955,Chhattisgarh,2021-10,2022-06,2024-12,2025-12,56.0
2025-12,1313,618959,Uttar Pradesh,2021-12,2023-01,2025-01,2022-10,50.86
2025-12,1314,618960,Uttar Pradesh,2022-10,2023-07,2025-07,2025-12,4.0
2025-12,1315,618968,Uttar Pradesh,2022-10,2023-10,2025-10,2022-10,2.0
2025-12,1127,618969,Maharashtra,2022-02,2023-01,2025-01,2025-09,61.0
2025-12,1316,618970,Uttar Pradesh,2022-10,2023-10,2025-10,2022-10,41.26
2025-12,262,618971,Madhya Pradesh,2019-03,2019-03,2024-03,2025-12,4.0
2025-12,11,618972,Madhya Pradesh,2025-08,2025-10,2027-10,2022-10,12.0
2025-12,9,618976,Madhya Pradesh,2025-08,2025-10,2027-10,2022-10,10.0
2025-12,1,618977,Uttar Pradesh,2022-05,2022-05,2025-12,2026-05,2.0
2025-12,14,618978,Madhya Pradesh,2022-07,2024-04,2026-12,2020-09,15.0
2025-12,2,618982,Uttar Pradesh,2020-06,2023-04,2026-01,2023-12,3.0
2025-12,8,618985,Maharashtra,2025-08,2025-10,2027-10,2022-10,3.0
2025-12,10,618986,Madhya Pradesh,2025-08,2025-10,2027-10,2022-10,11.0
2025-12,3,618991,Uttar Pradesh,2017-05,2019-10,2025-12,2024-12,100.0
2025-12,4,618992,Uttar Pradesh,2018-11,2020-03,2025-01,2025-03,5.0
2025-12,19,618995,Madhya Pradesh,2024-11,2025-05,2030-03,2025-09,15.0
2025-12,7,701101,Andhra Pradesh,2023-03,2024-01,2026-01,2026-03,8.0
2025-12,8,701105,Andhra Pradesh,2023-03,2024-01,2026-01,2026-03,9.0
2025-12,2,701107,Arunachal Pradesh,2019-09,2020-09,2022-03,2026-03,3.0
2025-12,22,701113,Uttar Pradesh,2026-07,2021-11,2022-07,2024-07,23.0
2025-12,3,701121,Arunachal Pradesh,2020-12,2021-10,2023-04,2026-03,4.0
2025-12,23,701122,Uttar Pradesh,2020-12,2022-10,2025-09,2026-08,24.0
2025-12,9,701126,Andhra Pradesh,2023-03,2024-01,2026-01,2026-03,10.0
2025-12,18,701127,Maharashtra,2022-07,2023-07,2026-06,2026-06,19.0
2025-12,19,701128,Maharashtra,2023-06,2024-01,2026-01,2026-03,10.0
2025-12,448,701167,West Bengal,2021-11,2025-12,2026-09,2022-11,72.0
2025-12,7,701168,Maharashtra,2022-01,2022-02,2025-05,2025-09,4.0
2025-12,6,701170,Uttar Pradesh,2018-11,2020-03,2025-01,2025-03,7.0
2025-12,450,701171,Andhra Pradesh,2022-06,2022-06,2030-06,2030-06,50.0
2025-12,5,701172,Uttar Pradesh,2018-11,2020-03,2025-01,2025-03,6.0
2025-12,447,701173,West Bengal,2029-03,2029-03,2021-11,2021-11,45.0
2025-12,412,701228,Andhra Pradesh,2024-09,2024-09,2027-09,2027-09,95.0
2025-12,344,701263,Andhra Pradesh,2023-04,2025-03,2026-01,2017-06,90.0
2025-12,382,701289,Gujarat,2026-03,2020-09,2020-09,2024-08,4.0
2025-12,365,701324,Assam,2021-05,2021-05,2023-10,2026-05,89.0
2025-12,373,701329,Chhattisgarh,2022-01,2022-01,2025-04,2026-10,85.0
2025-12,410,701330,Andhra Pradesh,2023-05,2023-05,2026-05,2026-05,90.0
2025-12,413,701338,Madhya Pradesh,2020-04,2020-04,2024-03,2026-03,0.0
2025-12,339,701343,Andhra Pradesh,2018-06,2019-04,2023-03,2026-03,96.0
2025-12,414,701344,Madhya Pradesh,2024-12,2024-12,2029-12,2029-12,91.0
2025-12,41,701346,Meghalaya,2022-12,2022-12,2025-12,2026-09,42.0
2025-12,25,701349,Arunachal Pradesh,2021-03,2021-08,2024-05,2025-12,26.0
2025-12,34,701350,Mizoram,2024-07,2024-07,2028-10,2027-11,35.0
2025-12,409,701354,Andhra Pradesh,2023-03,2023-03,2025-07,2026-02,97.0
2025-12,169,701370,Arunachal Pradesh,2024-01,2024-09,2026-09,2024-01,55.0
2025-12,1362,701372,Andhra Pradesh,2018-05,2021-12,2025-03,2025-12,93.0
2025-12,1363,701376,Andhra Pradesh,2005-04,2006-01,2019-12,2026-06,70.0
2025-12,1364,701377,Andhra Pradesh,2005-04,2005-04,2019-12,2027-03,99.0
2025-12,1374,701383,Madhya Pradesh,2011-04,2012-01,2019-12,2026-03,89.0
2025-12,1375,701386,Madhya Pradesh,2014-04,2014-04,2019-12,2026-03,72.0
2025-12,1376,701391,Madhya Pradesh,2017-04,2017-04,2019-12,2026-03,97.0
2025-12,1390,701395,Uttar Pradesh,2021-01,2021-03,2026-03,1997-04,31.0
2025-12,1377,701396,Madhya Pradesh,2008-04,2009-01,2019-12,2026-03,65.0
2025-12,1378,701398,Madhya Pradesh,2007-04,2007-04,2019-12,2026-03,72.0
2025-12,1360,701399,Andhra Pradesh,2020-05,2024-11,2024-12,2027-05,86.0
2025-12,170,701400,Arunachal Pradesh,2024-01,2024-09,2026-09,2024-01,1.0
2025-12,1382,701404,Maharashtra,2017-04,2018-04,2020-06,2026-06,79.0
2025-12,1387,701405,Maharashtra,2009-04,2009-04,2019-12,2026-06,87.0
2025-12,1388,701406,Jharkhand,2026-06,1997-04,1997-04,2019-12,100.0
2025-12,1391,701408,Uttar Pradesh,1998-01,2019-12,2026-06,2003-04,82.0
2025-12,1383,701410,Maharashtra,2017-04,2018-04,2028-06,2002-05,80.0
2025-12,1384,701411,Maharashtra,2002-05,2017-01,2027-07,1996-04,88.0
2025-12,1380,701412,Maharashtra,2017-04,2018-04,2022-06,2026-12,36.0
2025-12,1356,701415,Andhra Pradesh,2017-08,2019-07,2025-12,2010-03,84.0
2025-12,465,701565,Uttar Pradesh,2019-07,2025-03,2027-02,2018-05,75.0
2025-12,468,701568,Uttar Pradesh,2008-12,2009-06,2025-08,2026-09,90.0
2025-12,469,701570,Uttar Pradesh,2010-12,2025-02,2027-06,2015-02,71.0
2025-12,473,701574,Uttar Pradesh,2019-08,2022-01,2026-06,2027-12,3.0
2025-12,474,701576,Uttar Pradesh,2018-01,2018-02,2023-12,2025-12,99.0
2025-12,475,701577,Maharashtra,2018-01,2018-08,2023-07,2024-04,68.0
2025-12,472,701586,Uttar Pradesh,2024-10,2026-03,2019-08,2022-01,0.0
2025-12,1342,701593,Arunachal Pradesh,2021-09,2023-03,2026-03,2021-11,97.0
2025-12,168,701597,Arunachal Pradesh,2020-02,2020-07,2022-01,2024-10,2.0
2025-12,167,701598,Arunachal Pradesh,2020-02,2024-09,2025-09,2020-02,2.0
2025-12,1335,701599,Andhra Pradesh,2023-04,2025-03,2018-08,2018-12,5.0
2025-12,1338,701600,Arunachal Pradesh,2019-09,2020-09,2022-03,2026-03,100.0
2025-12,1336,701602,Arunachal Pradesh,2024-02,2014-10,2018-04,2020-02,2.0
2025-12,747,701657,Andhra Pradesh,2001-03,2008-02,2019-03,2026-02,30.0
2025-12,746,701658,Andhra Pradesh,2015-07,2005-11,2027-02,2027-02,1.0
2025-12,246,701719,Uttar Pradesh,2024-12,2024-12,2026-06,2026-08,50.0
2025-12,264,701745,Madhya Pradesh,2021-06,2019-01,2026-06,2026-06,6.0
2025-12,247,701766,Uttar Pradesh,2024-12,2024-12,2026-06,2026-08,58.58
2025-12,265,701991,Madhya Pradesh,2022-11,2022-11,2026-11,2026-11,3.0
2025-12,275,702355,Andhra Pradesh,2013-07,2016-06,2023-03,2025-08,20.0
2025-12,257,702625,Madhya Pradesh,2016-06,2022-07,2019-11,2019-08,51.0
2025-12,258,702626,Madhya Pradesh,2019-02,2019-02,2024-02,2027-06,1.0
2025-12,248,702627,Uttarakhand,2024-03,2024-11,2027-09,2021-07,2.0
2025-12,271,702628,Uttar Pradesh,2025-12,2025-12,2030-12,2018-04,76.0
2025-12,272,702629,Uttar Pradesh,2018-04,2019-03,2022-07,2018-04,8.0
2025-12,251,702630,Uttarakhand,2024-03,2024-11,2027-09,2021-07,75.0
2025-12,252,702631,Uttarakhand,2024-03,2024-11,2027-09,2021-07,97.0
2025-12,250,702632,Uttarakhand,2024-03,2024-11,2027-09,2021-07,74.0
2025-12,269,702633,Uttar Pradesh,2025-07,2025-07,2029-07,2025-12,96.0
2025-12,254,702635,Uttarakhand,2021-07,2021-11,2023-05,2016-07,2.0
2025-12,266,702637,Maharashtra,2022-11,2028-12,2023-10,2023-10,97.0
2025-12,253,702639,Uttarakhand,2021-07,2021-11,2023-05,2016-07,99.0
2025-12,267,702658,Maharashtra,2023-10,2027-01,2024-09,2024-09,31.0
2025-12,256,702664,Madhya Pradesh,2025-12,2025-12,2016-02,2016-06,24.0
2025-12,255,702665,Uttarakhand,2016-07,2018-05,2025-12,2025-12,2.0
2025-12,270,702668,Uttar Pradesh,2025-07,2025-07,2029-07,2025-12,48.0
2025-12,273,702674,Andhra Pradesh,2013-07,2016-06,2023-03,2025-08,82.0
2025-12,274,702699,Andhra Pradesh,2013-07,2016-06,2023-03,2025-08,83.0
2025-12,277,702734,Andhra Pradesh,2025-01,2025-01,2029-01,2019-03,3.0
2025-12,278,702735,Andhra Pradesh,2019-03,2019-03,2025-06,2026-01,91.0
2025-12,279,702741,Andhra Pradesh,2019-03,2025-06,2026-01,2024-10,3.0
2025-12,280,702742,Andhra Pradesh,2020-11,2029-08,2019-05,2019-11,3.0
2025-12,281,702746,Andhra Pradesh,2019-05,2020-12,2024-05,2027-06,79.0
2025-12,282,702760,Andhra Pradesh,2017-02,2018-07,2023-03,2026-03,7.0
2025-12,283,702764,Andhra Pradesh,2017-02,2018-07,2023-03,2026-03,65.0
2025-12,284,702793,Madhya Pradesh,2016-11,2019-02,2023-10,2026-03,99.0
2025-12,285,702798,Madhya Pradesh,2020-08,2021-12,2024-03,2020-07,96.0
2025-12,286,702808,Madhya Pradesh,2020-07,2021-03,2023-06,2017-03,88.0
2025-12,287,702810,Madhya Pradesh,2017-03,2017-11,2023-09,2026-03,90.0
2025-12,288,702833,Madhya Pradesh,2017-03,2018-10,2023-03,2026-01,75.0
2025-12,289,702840,Madhya Pradesh,2017-02,2018-12,2023-03,2026-03,99.0
2025-12,290,702851,Madhya Pradesh,2017-02,2018-12,2023-10,2026-03,95.0
2025-12,291,702854,Madhya Pradesh,2017-02,2018-12,2023-03,2026-03,91.0
2025-12,294,702948,Madhya Pradesh,2016-12,2017-11,2023-03,2026-01,99.0
2025-12,295,702949,Madhya Pradesh,2018-10,2017-12,2023-03,2026-01,40.0
2025-12,292,703021,Madhya Pradesh,2015-12,2016-10,2023-07,2026-03,2.0
2025-12,293,703057,Madhya Pradesh,2016-11,2018-01,2023-03,2026-03,99.0
2025-12,571,703585,Jharkhand,2021-10,2021-12,2026-10,2026-10,55.0
2025-12,662,703586,Himachal Pradesh,2018-02,2018-02,2026-12,2026-12,86.0
2025-12,1339,704495,Arunachal Pradesh,2022-04,2024-05,2025-05,2026-03,3.0
2025-12,647,705237,Chhattisgarh,2022-08,2022-08,2026-08,2027-02,12.0
2025-12,716,705244,Tamil Nadu,2024-01,2024-01,2026-06,2025-04,0.0
2025-12,719,705252,Tamil Nadu,2022-03,2020-04,2019-02,2027-02,0.0
2025-12,505,705253,Andhra Pradesh,2012-03,2016-12,2027-05,2028-03,0.0
2025-12,700,705298,Odisha,1994-03,2001-03,2026-12,2026-12,48.0
2025-12,598,705356,Madhya Pradesh,2021-10,2021-10,2027-10,2027-10,98.0
2025-12,599,705357,Maharashtra,2019-01,2023-04,2026-12,2027-09,51.0
2025-12,689,705358,Odisha,2022-08,2022-07,2025-03,2025-01,90.0
2025-12,690,705359,Odisha,2022-08,2022-07,2025-03,2025-01,50.0
2025-12,699,705362,Odisha,2024-08,2025-08,2030-08,1994-03,75.0
2025-12,517,705364,Andhra Pradesh,2009-03,2013-09,2028-03,2028-03,55.0
2025-12,518,705366,Andhra Pradesh,2017-03,2017-11,2025-12,2026-12,74.0
2025-12,519,705368,Andhra Pradesh,2016-08,2018-04,2024-11,2026-03,42.0
2025-12,520,705373,Assam,2025-09,2025-09,2029-06,2016-09,95.0
2025-12,632,705375,Andhra Pradesh,2024-11,2024-11,2027-03,2013-03,94.0
2025-12,633,705385,Andhra Pradesh,2024-11,2027-03,2013-03,2014-08,49.0
2025-12,50,705391,Nagaland,2023-08,2023-08,2027-11,2027-11,51.0
2025-12,52,705392,Arunachal Pradesh,2017-12,2021-10,2025-04,2026-02,53.0
2025-12,51,705401,Arunachal Pradesh,2022-03,2022-03,2024-05,2026-05,82.5
2025-12,655,705410,Himachal Pradesh,2008-02,2012-01,2022-03,2025-12,83.0
2025-12,667,705419,Madhya Pradesh,2026-06,2024-08,2024-12,2029-12,86.0
2025-12,653,705424,Himachal Pradesh,2010-03,2012-07,2027-03,2027-12,27.72
2025-12,656,705428,Himachal Pradesh,2012-06,2012-06,2027-02,2027-02,61.0
2025-12,737,705429,Uttar Pradesh,2022-10,2024-05,2027-02,2023-03,3.0
2025-12,54,705432,Arunachal Pradesh,2017-12,2021-10,2025-04,2026-02,45.05
2025-12,535,705433,Chhattisgarh,2022-10,2025-08,2025-08,2026-10,82.0
2025-12,572,705434,Jharkhand,2022-05,2023-10,2030-06,2030-06,66.0
2025-12,506,705436,Andhra Pradesh,2028-03,2023-03,2023-06,2027-03,29.0
2025-12,720,705437,Tamil Nadu,2022-03,2020-04,2019-02,2027-02,71.0
2025-12,536,705444,Chhattisgarh,2016-03,2014-01,2018-09,2026-03,76.0
2025-12,521,705450,Assam,2016-09,2016-09,2026-03,2026-03,86.0
2025-12,648,705453,Chhattisgarh,2016-09,2016-12,2024-12,2026-06,52.0
2025-12,649,705454,Chhattisgarh,2016-12,2024-12,2026-06,2024-09,74.0
2025-12,664,705457,Madhya Pradesh,1983-03,1985-05,2025-12,2027-12,82.0
2025-12,559,705458,Gujarat,2023-02,2023-02,2026-03,2026-01,41.0
2025-12,600,705479,Maharashtra,2017-12,2008-04,2025-03,2026-12,67.35
2025-12,583,705480,Madhya Pradesh,2008-03,2009-05,2019-03,2027-03,73.0
2025-12,668,705481,Madhya Pradesh,2024-09,2025-07,2029-09,2016-09,78.0
2025-12,709,705482,Rajasthan,2015-08,2011-03,2022-03,2026-03,45.0
2025-12,573,705490,Jharkhand,2022-10,2025-07,2028-06,2027-10,93.0
2025-12,614,705491,Andhra Pradesh,2016-03,2016-12,2025-12,2026-02,20.0
2025-12,574,705492,Jharkhand,2023-02,2023-02,2028-02,2028-02,83.0
2025-12,615,705494,Andhra Pradesh,2016-06,2016-06,2025-02,2025-08,70.0
2025-12,575,705495,Jharkhand,2022-11,2022-11,2025-12,2025-06,35.0
2025-12,576,705496,Jharkhand,2025-06,2025-06,2029-12,2018-01,23.08
2025-12,601,705498,Maharashtra,2023-05,2023-05,2027-03,2023-04,3.0
2025-12,602,705500,Maharashtra,2023-05,2023-05,2027-03,2023-04,3.0
2025-12,603,705502,Maharashtra,2023-05,2023-05,2027-03,2023-04,86.0
2025-12,604,705503,Maharashtra,2023-04,2023-07,2027-03,2025-04,100.0
2025-12,605,705504,Maharashtra,2023-07,2027-03,2025-04,2025-04,78.7
2025-12,606,705505,Maharashtra,2025-04,2031-03,2023-12,2023-12,3.0
2025-12,607,705506,Maharashtra,2023-12,2023-12,2028-03,2024-10,95.0
2025-12,665,705507,Madhya Pradesh,1983-03,1985-05,2025-12,2027-12,55.0
2025-12,691,705510,Odisha,2022-08,2022-06,2024-12,2024-07,91.0
2025-12,641,705511,Chhattisgarh,2028-03,2004-11,2002-03,2025-02,92.0
2025-12,619,705512,Andhra Pradesh,2008-05,2008-04,2014-03,2027-12,71.0
2025-12,692,705513,Odisha,2022-09,2022-06,2024-12,2024-09,4.0
2025-12,693,705514,Odisha,2014-01,2014-01,2026-12,2026-12,4.0
2025-12,694,705515,Odisha,73-2023,2023-04,2023-04,2025-12,85.0
2025-12,522,705526,Assam,2020-09,2018-09,2020-09,2024-06,92.0
2025-12,523,705527,Assam,2020-09,2018-09,2020-09,2024-06,92.0
2025-12,524,705528,Assam,2018-09,2022-01,2024-05,2018-09,99.0
2025-12,636,705562,Jharkhand,2024-02,2025-01,2028-02,2015-08,95.0
2025-12,728,705567,Uttar Pradesh,2023-08,2025-04,2029-04,2016-07,88.0
2025-12,49,705572,Nagaland,2020-04,2020-04,2024-03,2026-03,50.0
2025-12,545,705583,Chhattisgarh,2009-11,2025-03,2026-02,2009-07,70.0
2025-12,729,705588,Uttar Pradesh,2029-04,2016-07,2023-02,2026-12,16.0
2025-12,671,705598,Madhya Pradesh,2019-04,2019-02,2024-03,2026-01,93.0
2025-12,672,705608,Madhya Pradesh,2019-02,2024-03,2026-01,2017-08,62.0
2025-12,616,705610,Andhra Pradesh,2025-02,2026-03,2017-04,2018-05,50.0
2025-12,624,705612,Andhra Pradesh,2023-08,2023-08,2029-03,2016-06,94.0
2025-12,673,705613,Madhya Pradesh,2008-04,2010-03,2027-03,2028-09,3.0
2025-12,642,705616,Chhattisgarh,2025-02,2026-02,2014-03,2022-03,93.0
2025-12,639,705617,Chhattisgarh,2016-11,2018-08,2026-03,2028-12,37.24
2025-12,657,705628,Himachal Pradesh,2008-11,2014-01,2025-12,2025-12,59.96
2025-12,674,705629,Madhya Pradesh,2016-09,2016-09,2027-03,2027-12,66.0
2025-12,625,705632,Andhra Pradesh,2016-06,2016-11,2025-12,2025-12,93.0
2025-12,507,705633,Andhra Pradesh,2027-03,2027-03,2023-07,2023-07,3.0
2025-12,663,705635,Maharashtra,2023-02,2022-12,2027-06,2027-06,51.0
2025-12,581,705638,Karnataka,2019-04,2019-10,2024-03,2026-03,7.71
2025-12,582,705639,Karnataka,2019-04,2019-10,2024-03,2026-03,21.0
2025-12,508,705648,Andhra Pradesh,2023-07,2023-07,2026-07,2014-01,41.5
2025-12,645,705650,Chhattisgarh,2013-03,2015-12,2025-02,2026-03,86.0
2025-12,584,705651,Madhya Pradesh,2013-04,2017-08,2027-03,2027-12,98.0
2025-12,585,705659,Madhya Pradesh,2014-01,2016-11,2025-06,2025-12,85.0
2025-12,586,705660,Madhya Pradesh,2013-10,2012-11,2027-03,2027-01,100.0
2025-12,587,705661,Madhya Pradesh,2017-01,2019-03,2027-12,2018-02,95.0
2025-12,661,705662,Himachal Pradesh,2022-07,2022-07,2030-07,2030-07,48.0
2025-12,577,705663,Jharkhand,2018-01,2018-01,2026-03,2026-03,96.0
2025-12,670,705667,Madhya Pradesh,2014-04,2016-01,2024-12,2026-03,94.0
2025-12,660,705668,Himachal Pradesh,2019-09,2023-03,2025-12,2026-12,97.0
2025-12,643,705728,Chhattisgarh,2023-06,2027-03,2028-03,2023-08,12.0
2025-12,743,705730,Uttar Pradesh,2020-07,2021-04,2026-02,2027-02,18.0
2025-12,608,705735,Maharashtra,2024-10,2024-10,2028-03,2025-01,12.0
2025-12,695,705741,Odisha,2024-08,2025-09,2029-12,2024-08,1.0
2025-12,696,705742,Odisha,2024-08,2025-09,2029-12,2023-04,20.0
2025-12,710,705752,Rajasthan,2024-03,2019-03,2022-12,2025-03,99.0
2025-12,578,705761,Jharkhand,2021-08,2019-03,2026-06,2027-05,11.0
2025-12,588,705763,Madhya Pradesh,2018-02,2022-06,2026-02,2026-02,27.0
2025-12,669,705764,Madhya Pradesh,2016-09,2018-01,2025-03,2026-06,58.0
2025-12,567,705765,Jharkhand,2025-12,2025-12,2028-12,2017-01,65.0
2025-12,730,705766,Uttar Pradesh,2017-09,2017-07,2023-12,2016-07,4.0
2025-12,731,705771,Uttar Pradesh,2016-07,2017-01,2027-03,2027-12,3.0
2025-12,732,705772,Uttar Pradesh,2018-10,2017-03,2030-10,2030-10,3.0
2025-12,733,705774,Uttar Pradesh,2019-08,2017-03,2029-03,2029-03,10.0
2025-12,734,705777,Uttar Pradesh,2024-10,2025-10,2029-10,2023-10,8.0
2025-12,735,705780,Uttar Pradesh,2023-10,2023-11,2028-03,2023-08,4.0
2025-12,736,705782,Uttar Pradesh,2023-08,2025-01,2028-03,2022-10,75.0
2025-12,701,705783,Odisha,2004-03,2004-12,2025-03,2027-03,82.54
2025-12,568,705785,Jharkhand,2017-01,2017-01,2021-03,2026-12,5.0
2025-12,509,705789,Andhra Pradesh,2014-01,2017-10,2023-12,2023-04,87.0
2025-12,644,705793,Chhattisgarh,2023-06,2027-03,2028-03,2023-08,0.0
2025-12,629,705794,Andhra Pradesh,2024-02,2025-03,2029-03,2023-08,0.0
2025-12,609,705799,Maharashtra,2025-01,2028-07,1999-01,2002-10,80.0
2025-12,711,705912,Rajasthan,2023-01,2023-01,2028-06,2028-06,13.0
2025-12,712,705919,Rajasthan,2023-01,2023-01,2028-06,2028-06,57.0
2025-12,589,705933,Madhya Pradesh,2019-09,2023-02,2027-12,2028-06,50.6
2025-12,12,705941,Madhya Pradesh,2022-10,2023-05,2026-06,2022-07,13.0
2025-12,2,706718,Uttar Pradesh,2021-10,2021-10,2025-10,2025-12,10.0
2025-12,1,706724,Uttar Pradesh,2025-10,2025-10,2030-10,2021-10,2.0
2025-12,560,706757,Gujarat,2022-05,2022-05,2030-05,2030-05,71.0
2025-12,525,706759,Bihar,2023-12,1997-08,2024-12,2027-03,32.0
2025-12,561,706763,Gujarat,2023-08,2023-08,2026-12,2027-06,37.26
2025-12,1343,706775,Arunachal Pradesh,2021-11,2022-05,2023-11,2026-05,3.0
2025-12,744,706776,Uttar Pradesh,2026-03,2019-01,2017-04,2025-03,32.0
2025-12,745,706777,Uttarakhand,2026-03,2016-11,2018-08,2025-12,1.0
2025-12,610,706779,Maharashtra,1999-01,2002-10,2026-03,2026-03,87.0
2025-12,611,706780,Maharashtra,2027-03,2017-05,2012-03,2027-03,20.0
2025-12,612,706781,Maharashtra,2015-09,2015-09,2026-12,2026-12,70.0
2025-12,481,706811,Chhattisgarh,2026-01,2022-01,2022-08,2025-08,90.0
2025-12,580,706835,Karnataka,2019-03,2025-12,2028-04,2027-04,15.59
2025-12,569,706837,Jharkhand,2012-09,2008-04,2025-03,2026-03,27.0
2025-12,537,706854,Chhattisgarh,2018-09,2026-03,2013-02,2013-03,23.0
2025-12,526,706860,Bihar,2024-06,2024-06,2028-06,2019-04,55.0
2025-12,713,706866,Rajasthan,2022-09,2023-06,2024-12,2024-02,65.0
2025-12,697,706898,Odisha,2023-04,2025-10,2028-07,2023-08,12.76
2025-12,45,706922,Meghalaya,2026-04,2023-09,2023-09,2026-05,46.0
2025-12,46,706940,Meghalaya,2021-08,2021-08,2024-07,2026-06,47.0
2025-12,47,706942,Meghalaya,2023-04,2023-04,2024-12,2026-09,48.0
2025-12,646,706950,Chhattisgarh,2026-03,2022-08,2022-08,2026-08,99.0
2025-12,476,707215,Maharashtra,2021-09,2021-09,2023-09,2025-03,14.0
2025-12,244,707229,Uttar Pradesh,2025-01,2025-01,2026-12,2026-12,70.0
2025-12,276,707267,Andhra Pradesh,2022-12,2022-12,2027-12,2025-01,3.0
2025-12,464,708662,Maharashtra,2027-05,2019-07,2025-03,2027-02,58.0
2025-12,157,709747,Arunachal Pradesh,2018-05,2017-03,2026-12,2026-08,66.0
2025-12,1340,709749,Arunachal Pradesh,2021-09,2023-03,2026-03,2021-11,4.0
2025-12,429,709750,Tamil Nadu,2024-09,2024-09,2026-02,2026-05,53.0
2025-12,351,709752,Andhra Pradesh,2012-11,2012-11,2017-02,2026-09,80.0
2025-12,439,709753,Uttar Pradesh,2025-09,2026-12,2022-12,2022-12,11.0
2025-12,23,709754,Arunachal Pradesh,2019-03,2020-03,2024-03,2027-12,24.0
2025-12,24,709755,Arunachal Pradesh,2021-03,2021-08,2024-05,2025-12,25.0
2025-12,408,709757,Andhra Pradesh,2022-08,2022-08,2025-08,2026-03,32.0
2025-12,440,709758,Uttar Pradesh,2030-03,2025-03,2025-03,2027-09,31.0
2025-12,345,709759,Andhra Pradesh,2024-07,2024-07,2028-10,2027-11,72.0
2025-12,397,709760,Madhya Pradesh,2023-10,2023-10,2025-11,2026-05,70.0
2025-12,352,709766,Andhra Pradesh,2012-11,2012-11,2017-02,2026-09,6.0
2025-12,427,709770,Odisha,2022-02,2022-02,2030-02,2030-02,9.0
2025-12,398,709771,Madhya Pradesh,2024-03,2024-03,2027-01,2027-01,65.0
2025-12,441,709772,Uttar Pradesh,2022-03,2022-03,2024-05,2026-05,2.0
2025-12,384,709773,Gujarat,2022-01,2022-01,2024-11,2027-05,1.0
2025-12,389,709774,Jharkhand,2022-11,2026-08,2026-08,2019-06,76.0
2025-12,35,709776,Tripura,2022-06,2022-06,2025-09,2026-06,1.0
2025-12,366,709777,Assam,2020-12,2020-12,2024-03,2026-03,52.0
2025-12,374,709778,Chhattisgarh,2026-10,2022-12,2022-12,2030-03,72.0
2025-12,36,709779,Assam,2026-06,2021-05,2021-05,2023-10,37.0
2025-12,399,709780,Madhya Pradesh,2023-03,2023-03,2026-03,2026-03,55.0
2025-12,434,709781,Uttar Pradesh,2020-05,2020-05,2023-02,2026-03,36.0
2025-12,400,709782,Madhya Pradesh,2023-12,2023-12,2027-10,2027-10,83.0
2025-12,383,709783,Gujarat,2022-01,2022-01,2025-08,2026-09,79.0
2025-12,386,709785,Jharkhand,2021-07,2021-07,2025-07,2026-03,50.0
2025-12,42,709786,Meghalaya,2020-12,2020-12,2024-03,2026-03,43.0
2025-12,401,709789,Madhya Pradesh,2024-05,2024-05,2027-01,2027-01,97.0
2025-12,391,709790,Jharkhand,2021-02,2021-02,2024-09,2026-06,93.0
2025-12,442,709791,Uttar Pradesh,2019-03,2019-03,2024-01,2026-12,93.0
2025-12,367,709792,Assam,2022-12,2022-12,2025-12,2026-09,30.0
2025-12,368,709793,Assam,2022-04,2022-04,2026-09,2026-09,23.0
2025-12,415,709794,Madhya Pradesh,2021-06,2021-06,2024-12,2026-03,27.0
2025-12,435,709795,Uttar Pradesh,2020-05,2020-05,2023-02,2026-03,3.0
2025-12,430,709796,Tamil Nadu,2022-06,2022-06,2025-10,2026-02,22.0
2025-12,402,709797,Madhya Pradesh,2023-05,2023-05,2028-05,2028-05,80.0
2025-12,394,709798,Madhya Pradesh,2022-03,2022-03,2032-03,2032-03,18.0
